id,number,title,pipeline,workgroup,type,project,body,repo
440873834,5,Create script to get attachments into Knack Application,Backlog,SMB,Data,No,"Migration of issue from DTS Portal:
https://atd.knack.com/dts#dts-team-portal/view-issue-details/5ca27cfa359b186ecc8fd71c/

@JoeyL6 assigning this to you since you were working on this last I was aware.
@dianamartin also assigning to you for help adding labels, etc",atd-knack-street-banner
489346331,180,"On `/assets/:id` page, show number of items inside accordion",On Deck,,Enhancement,No,"Using bootstrap badge pattern:
https://getbootstrap.com/docs/4.3/components/badge/",atd-mobile-signals-work-orders
485995231,169,New Work Order view breaks when selecting 'All Day' option,Backlog,SMB,Bug Report,No,"In the New Work Order form, the app breaks when the 'all day' option is selected for Scheduled Date.

![Screen Shot 2019-08-27 at 2 35 47 PM](https://user-images.githubusercontent.com/37249039/63802322-fb3b4480-c8d7-11e9-8ad0-5bba9105a41f.png)

![Screen Shot 2019-08-27 at 1 52 57 PM](https://user-images.githubusercontent.com/37249039/63802029-4ef95e00-c8d7-11e9-9550-f2748951e51d.png)
",atd-mobile-signals-work-orders
485384173,165,Only allow techs to edit work orders that are assigned themselves,Backlog,AMD,,No,Would be fine to just hide the edit button.,atd-mobile-signals-work-orders
484179532,163,Research solutions to Netlify js bundle cache invalidation,In Progress,,,No,- https://www.netlify.com/blog/2017/02/23/better-living-through-caching/,atd-mobile-signals-work-orders
481742363,158,field_211 (WORK_LOCATION) does not update when editing Signal field of a Work Order,In Progress,AMD,Bug Report,No,"@dianamartin I found this issue when updating the field_ids and testing the New and Edit Work Order forms in the React app.

Steps to reproduce in Knack app:
1. Create a New Work Order with Signal Asset Type (https://atd.knack.com/13-aug-2019--test-austin-transportation-data-tracker#my-work-orders/new-work-order/)

**Work Order Details view with Work Location (field_211) matching Signal ID after creating**
<img width=""576"" alt=""Screen Shot 2019-08-16 at 1 39 40 PM"" src=""https://user-images.githubusercontent.com/37249039/63190446-d4eded00-c02b-11e9-992b-688e4d51431f.png"">

2. Edit Signal field in Edit Work Order Mobile view
3. Work Order Heading (field_211) doesn’t update with correct Work Location after submitting edit form.

**Work Order Details view with Work Location (field_211) not matching Signal ID after updating**
<img width=""576"" alt=""Screen Shot 2019-08-16 at 1 40 11 PM"" src=""https://user-images.githubusercontent.com/37249039/63190510-f5b64280-c02b-11e9-87ae-a0335add07bd.png"">

In the old TEST (7 FEB 2019 | TEST - ATD Data Tracker), field_211 updates correctly with the Old Edit Work Order Form (view_1082) but not with the New Edit Work Order Form (view_2474).
",atd-mobile-signals-work-orders
475854083,145,Launch prep & pilot testing,In Progress,,Testing,No,"- [x] DTS does prep on our end
    - @dianamartin @johnclary, could you help flesh out what's need to happen here and how I might be able to help.
- [ ] Pilot with Toby, Gene, and Roman",atd-mobile-signals-work-orders
475851610,143,Reusable Design Library for Knack/React ,Backlog,,New Application,No,"From @amenity:
> Side thought: Love that we are making UIs look consistent across apps, e.g. adding status colors here 
 to the mobile signals app like we have in signs app. It would be great to get a little pattern library going where we could document them so devs and app-builders could reference them as they build out.

> Might also consider user testing some things like icons. I personally don't get the ""My Workorders"" = 🕴️and ""All Workorders"" = 🚚 icons, but maybe there's precedent for this?

https://github.com/cityofaustin/atd-data-tech/issues/352#issuecomment-516952846",atd-mobile-signals-work-orders
471772886,134,Add Knack form validation to Inventory Item Fields,Backlog,AMD,Enhancement,No,"Knack currently allows empty inventory item records to be added through API POST requests (blank fields for item, quantity, and condition). Validation is currently implemented in the React forms to prevent empty records.

**scene_297 & view_889**
field_513 (item)
field_524 (item quantity)
field_1071 (item condition)",atd-mobile-signals-work-orders
471193544,127,Add Delete button for Inventory Items,Backlog,AMD,Feature,No,"This feature would allow a user to delete an inventory item that was inaccurate or added in error. See image below for possible placement in Work Order Details view.

![Screen Shot 2019-07-22 at 11 46 55 AM](https://user-images.githubusercontent.com/37249039/61649497-33b38700-ac77-11e9-8a5f-c3087cda6c62.png)
",atd-mobile-signals-work-orders
469820857,113,Make a matrix of rules/permissions of what a technician can do based on status of WO,Backlog,,,No,,atd-mobile-signals-work-orders
423905601,78,Assign Work Order to self,Backlog,AMD,Feature,No,"A use case is... 

user needs to claim an unassigned work order. They look through the All Work Orders page, search and find the work order. Then they need to assign that WO to themself. ",atd-mobile-signals-work-orders
423487521,74,Reopen work order ,Backlog,AMD,,No,"Once a Work Order has a status field === ""Submitted"", we shouldn't show the Edit and Submit buttons, but instead show a Reopen button.

This wasn't captured in an issue and I got stuck on the api query (errors with 401 Unauthorized) but I think this idea is worth keeping. Going to come back to it later...",atd-mobile-signals-work-orders
412663047,63,Highlight fields on form submit error,Backlog,AMD,Feature,No,"When a form submits but returns an error from the server requiring certain fields need to be filled, we should highlight those fields to draw attention for the user. Bootstrap has some CSS class helpers for this.",atd-mobile-signals-work-orders
397057147,58,Sign in with COACD,Backlog,AMD,Feature,No,,atd-mobile-signals-work-orders
372149183,51,Refactor `NewWorkOrder/index.js` by creating subcomponents for select/autocomplete inputs y mas,Backlog,AMD,Feature,No,"There's some repetitive code in the New Work order page. 

Here's an example of a block of code that could be turned into a more reusable component.
https://github.com/cityofaustin/react-knack/blob/2a0adf41aad7039311aa2bcccde097bd0ed92da7/src/components/NewWorkOrder/index.js#L245-L295",atd-mobile-signals-work-orders
365632279,31,Smart Defaults in fields,Backlog,AMD,Feature,No,"remember tech's name (or names of team members in multi select) and vehicle choice when go to log time

*Note*: Low priority but a big win for users.",atd-mobile-signals-work-orders
365631695,29,Re-Assign Work Order,Backlog,AMD,Feature,No,"From a Work Order Details page, allow a technician to re-assign the work order including the Lead and Support Technicians

Form: https://builder.knack.com/atd/test-data-tracker#pages/scene_316/views/view_1048

<img width=""735"" alt=""screen shot 2018-10-02 at 4 41 30 pm"" src=""https://user-images.githubusercontent.com/5697474/46378781-503bef80-c662-11e8-83ad-d5d6ee824ff2.png"">

<img width=""735"" alt=""screen shot 2018-10-02 at 4 41 36 pm"" src=""https://user-images.githubusercontent.com/5697474/46378699-123ecb80-c662-11e8-91f0-80b7d7f6e6db.png"">
",atd-mobile-signals-work-orders
483653306,28,Procure Zappfy services,Review/QA,TE,Operations,No,"- [x] @johnclary submit [non-competitive exemption](https://drive.google.com/open?id=1Y7uS0UVBvQk_TQzFCWSFMlqgqjJpRHZc) — JD/Zappfy has unique specific experience using Knack
- [x] @amenity email JD asking him to
    - Add implementation line items from the Level 1 estimate in his [Discovery Phase Report](https://drive.google.com/drive/folders/13k_dn3u7ccbyNROeDwadZZEWb1F4DwHp, pages 14-15)
    - Increase total to $45k with extra as TBD
    - Register as a vendor with the City — [PDF Form](https://cityofaustin.sharepoint.com/sites/FSD/PurchasingCityWide/Shared%20Documents/MemoandForms/vendor_profile.pdf?CT=1566418592331&OR=OWA-NT&CID=9b2219e1-0d99-5e1b-89c4-a1ba79668fb4#search=vendor%20registration) / [Website](https://www.austintexas.gov/financeonline/account_services/account/login.cfm)
- [x] Open Magic ticket to create CTM PR — Scott created HD#1975790 Magic ticket under Peggy's name & assigned the ticket to David Barron.
- [x] Complete CTM Purchase Request — Use funding #: 5610-2400-4200-5260
- [x] CTM Creates Purchase order
- [ ] Payment issued to Zappfy",atd-mobility-project-database
477053236,27,Find out about Capital Projects Explorer,In Progress,VZ,Research,No,"On October 1, 2019, the City plans to release Capital Projects Explorer (CPE), an online mapping and reporting tool for the Capital Improvements Program (CIP), as a new public resource available for monitoring capital projects (excluding AE). 

- [Staging site](https://austin-bond.projects.socrata.com/projects) (credentials in email)
- [Sharepoint site](https://cityofaustin.sharepoint.com/sites/CPE/SitePages/Contact-Us.aspx)
- [Presentation](https://drive.google.com/drive/folders/1DGklWV25hIRTkIDhH3aaQ6TKRhYRAfeL)

### Questions for CPE team
 - Public reception
   - Are there analytics? 
   - What was the feedback after it was launched for the Mobility Bond?
 - Data
   - Who did the eCapris integration? How? Lessons learned?
   - Is _all_ the CPE data stored and edited in eCapris?
   - How are the geographic features maintained and edited?
   - Data structure

### Question for Nathan
 - Any of these projects in the Access DB? What additional information is stored about them there? 
 - Do you see all of this data being visible in MPD?",atd-mobility-project-database
472351716,25,Research current project tracking processes,Backlog,AMD,Research,No,"- User interviews
- Review documents/tools",atd-mobility-project-database
472346924,24,Learn about Cap Metro's project tracking workflow,Backlog,AMD,,No,,atd-mobility-project-database
472346354,23,Learn about Arterial Management's project tracking workflow,Backlog,AMD,,No,,atd-mobility-project-database
472346111,22,Learn about System Development's project tracking workflow,Backlog,AMD,,No,,atd-mobility-project-database
472345824,21,Learn about Vision Zero's project tracking workflow,Backlog,AMD,,No,,atd-mobility-project-database
472345618,20,Learn about Traffic Impact and Mitigations's project tracking workflow,Backlog,AMD,,No,,atd-mobility-project-database
472345464,19,Learn about Transit Enhancement's project tracking workflow,Backlog,AMD,,No,,atd-mobility-project-database
472345269,18,Learn about Traffic Engineering's project tracking workflow,Backlog,AMD,,No,,atd-mobility-project-database
472344670,17,Learn about Active Transportation's project tracking workflow,Backlog,AMD,,No,,atd-mobility-project-database
472064645,15,Discuss MoPeD next steps,Backlog,TE,Meeting,No,"### Tech
 - 

### Procurement
#### How can we do a modular procurement? 
 - _[Getting things done in Government](https://drive.google.com/open?id=1tlL2c0DMLh634nJt985AkhNtmLgqHRst)_ — 18F presentation on modular contracting
 - _[Acquisition innovators discuss benefits of modular procurement for government projects](https://www.agilegovleaders.org/video-acquisition-innovators-discuss-benefits-of-modular-procurement-for-government-projects/)_ — AGL Video
 - _[Why we love modular contracting](https://18f.gsa.gov/2019/04/09/why-we-love-modular-contracting/)_ - 18F


#### We can specify an agile approach
 - _[How We Work](https://github.com/AlaskaDHSS/EIS-Modernization/blob/master/how-we-work.md)_ — From State of Alaska's public repo for a modernization procurement
 - [SF Hiring SOW](https://www.sfhiring.com/scope-of-work-highlights) includes verbiage about agile, user-centered delivery. Specifically, see ""2.6. Agile best practices and user-centered design principles"" in their online Scope of Work Highlights. They include the following in the RFP document Introduction:
>1.9. Agile Development and User-Centered Design Principles CCSF will follow a frequent, iterative implementation cycle in accordance with agile best practices and user-centered design principles. The Proposer will work collaboratively with CCSF, and potentially other vendors, following an agile methodology. All parties will work in short, regular intervals (called “sprints”), each two to four weeks long depending on CCSF’s preference. CCSF will be mindful of all users and will work with the Proposer to deliver impactful changes and improvements as soon as possible.",atd-mobility-project-database
463461464,7,Discuss GIS <---> Knack integration,Backlog,TE,Meeting,No,"@amenity commented on [Fri Jun 07 2019](https://github.com/cityofaustin/atd-data-tech/issues/185)

### Objective 
For MoPed, we'll need to be able to edit features in a GIS application. 


### Participants
Jaime, John, Nathan, Cole, Amenity 


### Agenda
<!--- Add agenda inline here or link to an online document. --->

------
- [ ] Schedule meeting
- [ ] Meet
- [ ] Attach meeting notes to this issue
- [ ] Create resulting issues


",atd-mobility-project-database
465939731,80,Put in Mobile Transportation Platform Purchase into the system,In Progress,PE,Feature,No,"Magic ticket
Work with COA purchasing to put the purchase into the Buyboard",atd-residential-parking-permits
455810249,76,Parking enforcement Dispatch system requirements,Backlog,PE,Feature,No,Dispatch is using Trello which is great to pass along information from a previous shift.  However it does not allow for metrics.  Switching to a Sharepoint list or something like it would allow them to pass along info from previous shifts but also handles metrics.  ,atd-residential-parking-permits
455806874,75,"Online platform for residential parking permit applications, purchases, and renewals ",Backlog,PE,Feature,No,,atd-residential-parking-permits
453265588,72,Metrics for Dispatch for RPP cost model,In Progress,PE,Feature,No,Find out how much of the time dispatch is going for RPP calls for the cost model.  ,atd-residential-parking-permits
443467989,67,Ability to sort by created date and status,Backlog,PE,Feature,No,RPP staff needs the ability to manage their day to day work.,atd-residential-parking-permits
443458133,65,The ability of the system to take checks,Backlog,PE,Feature,No,,atd-residential-parking-permits
443456529,64,The ability of the system to take cash.,Backlog,,Feature,No,,atd-residential-parking-permits
443448730,63,Email notification to applicant regarding the rejected status of their uploaded documents.  ,Backlog,PE,Feature,No,,atd-residential-parking-permits
443432298,62,Easy/automatic financial reconciliation,Backlog,PE,Feature,No,Easy reconciliation is a must have.  Automatic reconciliation is a should have.  ,atd-residential-parking-permits
442895798,61,Online payments,Backlog,,Feature,No,"### As a resident, I should be able to pay for my permit online using a credit or debit card.",atd-residential-parking-permits
442355829,58,Implement proof of concept residence verification using COA Utilities data,Backlog,PE,Feature,No,,atd-residential-parking-permits
442354219,56,Check with AE about restrictions on the use of COA utilities data,Backlog,PE,Research,No,,atd-residential-parking-permits
440845989,55,engage a mailer and envelope stuffing service,Backlog,PE,Feature,No,Got approval from Peggy MacCallum to pursue a vendor.  I know the state has one.  I will start there.,atd-residential-parking-permits
440771216,54,Applicants are restricted to purchasing the legally number and type of permits ,Backlog,PE,Feature,No,"### As an applicant, I am only able to purchase the legal number and types of permits so that there are enough permits for everyone. 

4 max purchased
Decals/Hang tag
Hang Tags: max 2

COMBINATIONS ALLOWED
4 decals
3 decals, 1 hang tag
2 decals, 2 hang tags

EXCEPTIONS
1 decal (special areas, grandfathered in, downtown area): Rio House, 700 San Antonio, 800 San Antonio
Mueller: 
Max 2 permits: limits are 1 and 1

COMBINATIONS ALLOWED
2 decals
2 hang tags
1 decal, 1 hang tag


",atd-residential-parking-permits
440767250,53,RPP staff should be protected from performing accidental deletions,Backlog,PE,Feature,No,RPP staff should be protected from performing actions that would delete important documents/records,atd-residential-parking-permits
440761515,52,Day pass permit purchase ,Backlog,PE,Feature,No,"Similar process for RPP
Need to be eligible for RPP Zone

Purchase up to 20 permits at a time
One time use (scratch off) 
Intended for special events, not Short Term Rentals (2 visitor hang tags)
",atd-residential-parking-permits
440750602,51,Document data model,Backlog,PE,Feature,No,"Tables, fields, field types, and relationships. 

A few of the fields we've discussed including:
Resident/user table
- [ ] Other household member names

",atd-residential-parking-permits
440749885,50,Records retention of RPP permits,Backlog,PE,,No,"As a RPP Staff member, I need to adhere to COA records retention policy

Current year + 2 years (3 years or older)",atd-residential-parking-permits
440747654,49,Staff member needs ability to look up previous year applications of a user,Backlog,PE,Feature,No,"We want a log of user's applications because we would want to see their historical license plate number, spouse of person (different last name). 
- field of other people in household (ex. grandma, spouse)
- review permit numbers (for permit replacements)",atd-residential-parking-permits
440736635,48,Establish metrics to evaluate success,Backlog,PE,,No,"- Want to be able measure success
Need quantitative data to do this, come up with metrics",atd-residential-parking-permits
439730975,44,Reach out to Austin Energy(?) to find out about using COA utilities credentials,Backlog,PE,Research,No,"- [ ] Inquire with Heather Turner (DM, AE utilities credentials)
",atd-residential-parking-permits
438353741,40,View overdue permit applications,Backlog,PE,Feature,No,"As an RPP staff person, I can access a list of permit applications that are overdue for approval so that I can address resource shortages or problems in our processing workflow. ",atd-residential-parking-permits
335011161,35,RPP staff needs an easy way to update the text content in the application to keep the info for residents up to date,Backlog,PE,Feature,No,,atd-residential-parking-permits
335011123,34,RPP IT staff has the ability to access the logs of the application to troubleshoot issues.,Backlog,PE,Feature,No,"As a site manager, I am able to troubleshoot backend issues so I can ensure the website is functioning properly.",atd-residential-parking-permits
335011046,33,RPP staff is able to create accounts on behalf of residents who are requesting assistance.  ,Backlog,PE,Feature,No,"As an administrator, I am able to create new accounts so I can help people who, for whatever reason, did not or cannot make an account on their own.",atd-residential-parking-permits
335010981,32,"As an administrator, I am able to reply to messaging so I can provide help to logged in users who are struggling with the RPP process.",Icebox,PE,,No,,atd-residential-parking-permits
335010945,31,As RPP staff needs to have the ability to approve or reject resident applications.,Backlog,PE,Feature,No,"As an administrator, I am able to approve or reject resident applications and documentation as a part of the RPP verification process.",atd-residential-parking-permits
335010901,30,RPP staff is able to verify or reject the uploaded documents.  The uploaded docs have a status.,Backlog,PE,Feature,No,"As an administrator, I am able to view uploaded resident documents so I can verify or reject the documents.",atd-residential-parking-permits
335010850,29,RPP staff is able to open the permit application to review details,Backlog,PE,Feature,No,"As an administrator, I should be able to log into a back end portal so that I can review application details. ",atd-residential-parking-permits
335010712,27,easy administration of payment issues for users - transportation finance,Backlog,PE,Feature,No,Payment system = Chase Pay or Stripe TBD,atd-residential-parking-permits
335010566,26,"As an administrator, I should be able to edit and delete existing user accounts so that I can guarantee clean data. ",Icebox,PE,,No,"Would want to review if accounts have applications connected to them
Come up with deletion rules (when appropriate)

Implications here for records retention, being able to trace accounts.",atd-residential-parking-permits
335010332,24,Applicant to be able to edit contact account information (edit form),Backlog,PE,Feature,No,"As a logged in user, I am able to update information in my account so I can provide up-to-date information.",atd-residential-parking-permits
335010004,19,Internal staff ability to attach paper applications,Backlog,PE,Feature,No,"

**New user story:** RPP staff have ability to upload paper application into system for those that do not want to create an online account for their permits.
**Old user story:** As a non logged in user, I am able to add permits to a cart so I can buy permits.",atd-residential-parking-permits
335009960,18,Resident account creation/registration,Backlog,PE,Feature,No,"### As a resident, I am able to register on the site so I can easily create an account to buy permits.",atd-residential-parking-permits
335009902,17, Ability to sign-up for Austin Mobility Newsletter,Backlog,PE,Feature,No,"Ability to sign-up for **Austin Mobility Newsletter**

As a non logged in user, I should have the option to opt into the ATD newsletter, so that I can get regular ATD updates. 

Sign up link:
https://austintexas.us3.list-manage.com/subscribe?u=da7c8480d321984a479109412&id=4273909b8d",atd-residential-parking-permits
335009809,16,RPP Program Office Contact Information visible is on the site,Backlog,PE,Feature,No,"As a returning user obtaining my annual permit I only need to review my contact info and upload proof of residency and pay to obtain my permits. 

Best way to communicate with RPP Staff
>residentialparking@austintexas.gov
>512-974-1563 (main office)

",atd-residential-parking-permits
335009655,14,Application renewal (pre-populated with existing application information),Backlog,PE,Feature,No,"As a returning user when I click on my renewal email I should be sent to a page that is pre-populated with my previous years’ contact information so that I do not need to re-enter data. 

As a returning user obtaining my annual permit I only need to:

- [ ] review my contact info and 

- [ ] upload proof of residency (attachments)

- [ ] pay to obtain my permits. ",atd-residential-parking-permits
335009613,13,Email users that their parking permits will expire,Backlog,PE,Feature,No,As a user I should receive an email upon expiration of my permits so that I know to renew. ,atd-residential-parking-permits
335009565,12,Automatic account confirmation email (set-up intro email),Backlog,PE,Feature,No,"As user, I will receive an automated email when I create an account so that I can confirm that my account was created.",atd-residential-parking-permits
335009517,11,User receives password reset email to change password,Backlog,PE,Feature,No,"H:  As user, I will receive an automated email when I click forgot password so that I can get into my account again.",atd-residential-parking-permits
335009338,8,"Automated email sent to applicant email (when RPP staff changes status: ""Approve Proof of Residency"" or ""Rejected"" field)",Backlog,PE,Feature,No,"H:  As user, I will receive an automated email when my (Proof of Residency) documents (ex: Lease, Utility bill, mortgage bill, tax (TCAD), copy of drivers license) are approved so that I can know to continue my application.

>Name of applicant should be on document
• Driver's license
• If DL address matches address, that's all we need... Otherwise also need: 
     - TCAD (Note that we can also look this up if necessary)
     - Bill of any kind with that address and name
 ",atd-residential-parking-permits
335009299,7,"Confirmation email after application submission, also list attachments (Name, File Type of attachment)",Backlog,PE,Feature,No,"H:  As user, I will receive an automated email when I upload documents so that I can confirm that ATD received my documents.",atd-residential-parking-permits
335009249,6,Confirmation email of submitted application to user,Backlog,PE,,No,"H:  As user,  I will receive an automated email when I submit an application so that I will know the status of my application. ",atd-residential-parking-permits
335008688,5,"W:  As a user, I should have the option to register for the site using third party login authentication so that I may use my existing credentials. ",Icebox,PE,,No,"W: As a user, I should have the option to register for the site using third party login authentication so that I may use my existing credentials. ",atd-residential-parking-permits
335008610,4,Verify residents using COA utility account number,Backlog,PE,,No,"### As a user I should be able to enter my City of Austin account number to verify residence and identity so that i may obtain an RPP.

Austin Water, Finance, and Austin Energy all have access to COA utilities account data. It would be great to have an integration that would allow us to check a resident's name and address against their database to verify residency. 

",atd-residential-parking-permits
335005275,3,Clearly define resident login requirements ,Backlog,PE,Feature,No,"During our project kickoff, we identified login functionality as a critical point of potential complexity and agreed to define resident login requirements clearly. 

There are two potential user stories here:

### As a user, I should be able to log into the RPP portal using my City of Austin utility account number so that I can conveniently access multiple City services with a single set of credentials. 

_or_

### As a user, I should have the ability to log in to the RPP portal using my email address and a secure password. 

(After discussing the option of third party credentials, #5 , we decided that solution isn't ideal.)",atd-residential-parking-permits
335004980,2,Applicant email verification,Backlog,PE,Feature,No,"As a user, I should have the ability to verify my email address when registering on the site so that I can access my account. ",atd-residential-parking-permits
335002050,1,H: As a City Developer I will follow the guidelines set forth by beta.austin.gov team so that the integration into the larger site will be seamless. ,Icebox,PE,,No,"The site should be built using the alpha.austin.gov framework


",atd-residential-parking-permits
490493409,164,VZD: Talk to Technical Folks at TxDOT About CRIS Data Needs,Backlog,VZ,Data,No,"It'd be really nice to talk to the technical folks who manage the CRIS database. Two points of discussion:

1. Can we get API access to the CRIS DB (without spoofing their Angular app), or at least an FTP record dump?
2. Would they consider adding a `created_date` date field so that we easily fetch records we don't have. This may not be necessary if we can solve #1.",atd-vz-data
490404514,163,Create GIS QA Editing Workflow,In Progress,,,No,Closes #133 ,atd-vz-data
490403522,162,Crash Index table date range search,In Progress,,,No,Closes #153 ,atd-vz-data
487570246,161,VZE: Modify CSV export to include more than what is displayed in view,Backlog,VZ,Enhancement,No,"Need more feedback from the Vision Zero Team on use cases of exporting CSVs. Moved from #144 to close that out.

Need to think about whether it makes sense to preserve existing function (export only rows and columns displayed and select # of records by setting ""Rows per page"") or to extend functionality to allow choosing columns and number of records before export.",atd-vz-data
487232482,160,VZE: Locations: Index and Details,In Progress,,,No,"The purpose of this PR is to implement the index page of the locations table in the database. It is the first iteration that shows very basic data of an already basic table. The details page is also simple and has been added to build upon. The QA page is just a place holder.

Fixes #92 and fixes #93 

",atd-vz-data
487147473,158,VZD: Define attributes of Locations,On Deck,VZ,Data,No,"Location records represent a discrete geographic area which serves as a unit of analysis for prioritizing and addressing safety issues. We need clarification on what attributes of the location need to be tracked.

The VZ team mentioned:
- lane configuration/traffic pattern
- ped infrastructure: sidewalks, cross walks, etc
- signaling: pedestrian signals (walk/don't walk, countown timers), lead time, protected left turn, bike signals, audible push buttons, etc.
- traffic studies/volume counts
- tracking of interventions/modifications (e.g., installation of countdown timers)

We need the Vision Zero to provide an initial list of attributes and we will map them to current/planned data sources.",atd-vz-data
487146068,157,VZE: Location layer creation tasks from sprint review #3,Backlog,,Map Request,No,"Layer creation

- possibly create a hotspot map of high injuries and fatalities from most recent five years
- in combination with high-injury network
- [ ] get criteria from engineering
- create a base polygon layer
- ideally get 500 locations QA'd
- [ ] vz team to let us know priority
- [x] get @frankhereford  what he needs",atd-vz-data
487142596,156,VZE: Add `person_type` column to Person related records on Crash Details page,Backlog,VZ,Enhancement,No,"- [ ] Need to set up tracking on `atd_txdot__prsn_type_lkp` table and establish relationship on `prsn_type_id` column of `atd_txdot_person` and `atd_txdot_primaryperson` tables.
- [ ] Update query and tables on the Crash Detail page ",atd-vz-data
487135854,155,VZD: Define and update Hasura roles for access,Backlog,VZ,Data,No,"Related to #154 

In Sprint Review #3 we defined 3 types of users:

1. External to ATD (contractors, temp interns, research partners)
2. Internal ATD Staff
3. VZ program stakeholders.

We need to further define the difference in terms of access for groups 1 & 2.",atd-vz-data
487132474,154,VZD: update Hasura role permissions for columns that are contain PII,Backlog,VZ,Data,No,There was a discussion about adding `_pii` to the end of all column headers that have PII. But this might break a bunch of queries so the devs has some hesitancy to do this. Maybe starting with a list for documentation and adding db metadata as a first step and we'll see if that is sufficient to update the roles in Hasura.,atd-vz-data
487126442,153,VZE: Crash Index table date range search,In Progress,VZ,Enhancement,No,"- consensus from `Sprint Review #3` that we should have date range searching. 

Maybe a calendar range plugin input separate from the main search bar?
",atd-vz-data
487123580,152,VZE: Add new columns to Crash Index table.,Backlog,VZ,Enhancement,No,"1. Add a column that is a concatenation of the different units
   - this would probably be a comma-separated list of all the related units. One complication is the description you get for motor vehicles vs ped/cyclist. We might need some if/else logic to have the most descriptive information if necessary. 
     - ex: `atd_txdot_units.body_style.veh_body_styl_desc` returns values like ""PICKUP"" and ""PASSENGER CAR, 4-DOOR""
     - `atd_txdot_units.unit_description.veh_unit_desc_desc` returns values like ""MOTOR VEHICLE"", ""PEDESTRIAN"", and ""PEDALCYCLIST""
   - John suggests: (how about icons for each type?)
2. crash type (aka Manner of Collision) column `fhe_collsn_id`
    - requires new lookup id table tracking to FHE_COLLSN_ID and new relationship connection.
",atd-vz-data
487105639,151,VZE: Update format for address column on Crash Index page,Backlog,VZ,Enhancement,No,"Address Fields: We need Block # + Street Name +Street Suffix near Secondary Street (if it exists)

ex: `8700 Cameron Rd near Cross Point` or just `8700 Cameron Rd` when no secondary street exists.

Currently we display when there are null values so we should hide these in our logic.",atd-vz-data
487104125,149,VZE: Example reports/queries ,Backlog,VZ,Data,No,"Opening this issues as a place to story example data question that either a BI tool, VZV, or custom build internal dashboard in VZE might solve for:

- of all the ped crashes on x roadway, how many were fatal, etc.",atd-vz-data
487101733,148,"VZD: Additional ""crash cost"" field on Crash Table",Backlog,VZ,Data,No,"At least one or more additional field per crash which quantifies the value of life lost, property damage, etc.

We might need to circle back with Lewis to get an appropriate label for this attribute.
`crash_cost` or `damage_value` are some ideas I'm thinking of recalling our convo.

There was also a discussion about how we might automate this calculation using the number of serious injuries and deaths. Wondering if those cost values might change over time. I would guess so.",atd-vz-data
486542375,147,VZE: QA Workflow for Address Fields,Backlog,VZ,Feature,No,"As with lat/lon, the user needs to be able to add/modify street address information about the crash location. See dependency.",atd-vz-data
486541696,146,"VZD: Add ""Confirmed"" Crash Address Columns",Review/QA,,Data,No,"There are multiple address columns in the `crash` table. As we've done with lat/lon, we need to add a series of `_confirmed` columns for the address attributes. ",atd-vz-data
486507959,145,VZD: Request 2 months of data from CRIS,Review/QA,VZ,Data,No,We need to be able to track the type of changes when new crash records come in and when and crash updates on existing records come in.,atd-vz-data
485989255,137,VZD: Prototype a bulk QA process for crashes w/ serious injury or fatality,Review/QA,VZ,,No,,atd-vz-data
485860150,135,VZD: Create Humanized Field Aliases,Backlog,VZ,,No,"We should add humanized field aliases to columns in the postgres DB. E.g., `crash_id` > `Crash ID`, etc.",atd-vz-data
485398958,133,VZE: Create GIS QA Editing Workflow,In Progress,VZ,Feature,No,"User needs to add/modify lat/lon of a crash via map interface.

Idea: User clicks and edit button, drops/drags pin to the crash location. Clicks save.

Workaround is to retrieve lat/lon from another tool and use the normal Edit Crash interface to update lat/lon.
",atd-vz-data
485383569,132,Refactor Apollo Client to work with mutations,Backlog,,,No,"Related to https://github.com/cityofaustin/atd-vz-data/issues/86

Right now, we're just going to use Axios so we don't get too stuck.",atd-vz-data
482487990,119,VZE: Dashboard page,On Deck,VZ,,No,"decide what high level summary statistics and data quality issues we want to highlight on the landing page.

- number of years of life lost
- total number of crashes year to date
- how many records need QA (by fields ex: lat/lon, address, etc)
- reference of study locations
- contributing factors",atd-vz-data
482400110,118,Created Named User Logins for Hasura,Icebox,VZ,Other,No,,atd-vz-data
481243800,104,VZE: Matrix of PII fields (public vs standard extract),In Progress,,,No,"Currently the database has PII stored. It takes 1 API key leaking to expose all data. This raises some security issues:

• What sensitive fields need to be displayed in VZE?
• Should we limit access with a VPN on Hasura? could use existing VPN with list/range of IP address.

Questions for VZ team:
- if someone requested a CR3, what (if anything) would be redacted?
- what PII do you need to track over time?
- See also ScrAPD for publicly released last names, gender, ethnicity, etc",atd-vz-data
479735393,94,VZE: Edit Location `/locations/:id/edit`,Backlog,VZ,Feature,No,"- [ ] edit traffic volumes
- [ ] what does study location workflow look like?",atd-vz-data
479734853,93,VZE: Location Details `/locations/:id`,Review/QA,VZ,Feature,No,,atd-vz-data
479734061,92,VZE: Index of all Locations `/locations`,Review/QA,VZ,Feature,No,"related to #11 Study Locations

Within the VZE interface, Transportation Engineering users should be able to create study locations from an existing table of locations.

They should be able to sort filter and rank.

Requirements around how ranking works may need further definition.
",atd-vz-data
479733780,91,VZE: Index of Charges `/charges?id=xxx`,Icebox,VZ,Feature,No,,atd-vz-data
